dias;Appliances;lights;T1;RH_1;T2;RH_2;T3;RH_3;T4;RH_4;T5;RH_5;T6;RH_6;T7;RH_7;T8;RH_8;T9;RH_9;T_out;Press_mm_hg;RH_out;Windspeed;Visibility;Tdewpoint;rv1;rv2
Quarta;50;0;25,10;47,47;25,50;44,32;26,70;42,09;25,50;45,00;23,89;50,09;23,70;8,59;24,79;44,75;25,20;48,59;24,10;47,66;17,00;750,40;88,00;2,00;40,00;14,90;0,86;0,86
Quarta;50;0;25,10;47,33;25,56;44,18;26,70;42,09;25,50;44,97;23,89;50,06;23,49;8,59;24,79;44,62;25,20;48,46;24,10;47,62;17,35;750,35;86,00;2,50;40,00;14,88;28,55;28,55
Quarta;50;0;25,10;47,29;25,60;44,06;26,70;42,09;25,50;44,90;23,89;50,00;23,50;8,46;24,85;44,55;25,20;48,34;24,10;47,59;17,70;750,30;84,00;3,00;40,00;14,87;19,64;19,64
Quarta;50;0;25,17;47,29;25,64;43,90;26,70;42,09;25,50;44,86;23,89;49,97;23,69;8,13;24,89;44,53;25,25;48,29;24,10;47,59;18,05;750,25;82,00;3,50;40,00;14,85;36,37;36,37
Quarta;60;0;25,20;47,20;25,61;43,90;26,70;42,09;25,50;44,79;23,96;49,90;24,16;6,90;24,89;44,50;25,29;48,26;24,10;47,55;18,40;750,20;80,00;4,00;40,00;14,83;34,34;34,34
Quarta;60;0;25,20;47,13;25,60;43,90;26,70;42,09;25,50;44,79;23,96;49,90;23,89;6,82;24,89;44,50;25,29;48,20;24,10;47,53;18,75;750,15;78,00;4,50;40,00;14,82;41,36;41,36
Quarta;50;0;25,20;47,09;25,60;43,90;26,70;42,09;25,50;44,79;23,96;49,83;23,73;6,66;24,96;44,48;25,33;48,20;24,10;47,50;19,10;750,10;76,00;5,00;40,00;14,80;8,99;8,99
Quarta;60;0;25,20;47,09;25,50;44,00;26,70;42,13;25,60;44,79;23,95;49,79;23,39;6,80;25,00;44,40;25,29;48,18;24,13;47,50;19,20;750,05;75,33;4,67;40,00;14,75;4,08;4,08
Quarta;60;0;25,23;47,06;25,59;43,99;26,70;42,20;25,53;44,79;24,00;49,70;23,53;7,26;25,00;44,40;25,33;48,09;24,10;47,50;19,30;750,00;74,67;4,33;40,00;14,70;26,61;26,61
Quarta;60;0;25,23;47,00;25,60;43,90;26,73;42,20;25,60;44,76;24,00;49,70;23,73;6,73;25,00;44,31;25,35;48,09;24,10;47,50;19,40;749,95;74,00;4,00;40,00;14,65;37,43;37,43
Quarta;60;0;25,26;47,00;25,56;43,90;26,73;42,20;25,53;44,70;24,00;49,70;23,75;5,70;25,00;44,27;25,38;48,01;24,10;47,50;19,50;749,90;73,33;3,67;40,00;14,60;40,83;40,83
Quarta;50;0;25,26;46,93;25,50;43,90;26,79;42,20;25,55;44,70;24,00;49,70;23,67;6,23;25,00;44,20;25,39;48,00;24,10;47,50;19,60;749,85;72,67;3,33;40,00;14,55;3,99;3,99
Quarta;60;0;25,29;46,90;25,54;43,86;26,79;42,13;25,53;44,70;24,00;49,59;23,67;6,09;25,00;44,20;25,39;48,00;24,10;47,50;19,70;749,80;72,00;3,00;40,00;14,50;6,95;6,95
Quarta;50;0;25,29;46,90;25,54;43,79;26,79;42,13;25,53;44,70;24,00;49,59;23,89;5,87;25,00;44,20;25,39;48,00;24,14;47,41;19,72;749,75;71,33;2,83;40,00;14,38;2,00;2,00
Quarta;60;0;25,29;46,83;25,50;43,79;26,79;42,13;25,50;44,70;24,00;49,56;23,70;5,39;25,00;44,18;25,33;47,96;24,14;47,40;19,73;749,70;70,67;2,67;40,00;14,27;38,09;38,09
Quarta;70;0;25,29;46,90;25,50;43,82;26,79;42,09;25,50;44,63;24,00;49,56;23,06;5,92;25,00;44,09;25,35;47,90;24,10;47,40;19,75;749,65;70,00;2,50;40,00;14,15;39,32;39,32
Quarta;70;0;25,29;46,97;25,39;44,24;26,79;42,09;25,57;44,59;24,00;49,50;22,60;6,92;25,00;44,09;25,39;47,94;24,10;47,40;19,77;749,60;69,33;2,33;40,00;14,03;14,91;14,91
Quarta;70;0;25,29;47,13;25,33;44,64;26,79;42,03;25,57;44,59;24,00;49,50;22,39;8,59;25,00;44,09;25,39;48,26;24,14;47,40;19,78;749,55;68,67;2,17;40,00;13,92;28,86;28,86
Quarta;80;0;25,29;47,26;25,29;45,15;26,79;42,09;25,57;44,63;24,00;49,50;22,32;9,59;25,00;44,11;25,50;48,63;24,16;47,40;19,80;749,50;68,00;2,00;40,00;13,80;9,81;9,81
Quarta;70;0;25,29;47,57;25,23;45,67;26,79;42,09;25,50;44,70;24,07;49,56;22,29;10,23;25,00;44,20;25,50;48,90;24,15;47,40;19,67;749,47;68,83;2,33;40,00;13,85;11,78;11,78
Quarta;80;0;25,29;47,76;25,20;45,79;26,86;42,09;25,50;44,70;24,03;49,53;22,36;9,96;25,00;44,25;25,56;49,02;24,17;47,40;19,53;749,43;69,67;2,67;40,00;13,90;1,72;1,72
Quarta;80;0;25,29;47,90;25,20;45,79;26,79;42,20;25,50;44,70;24,10;49,59;22,17;9,26;25,00;44,20;25,67;49,09;24,20;47,40;19,40;749,40;70,50;3,00;40,00;13,95;18,87;18,87
Quarta;100;0;25,36;47,90;25,14;45,96;26,66;42,40;25,50;44,93;24,10;49,70;22,17;9,66;25,00;44,17;25,70;49,20;24,20;47,40;19,27;749,37;71,33;3,33;40,00;14,00;45,32;45,32
Quarta;350;0;25,32;48,23;25,07;46,26;26,50;42,73;25,50;45,13;24,10;49,70;22,00;9,49;25,00;44,13;25,75;49,25;24,20;47,40;19,13;749,33;72,17;3,67;40,00;14,05;6,63;6,63
Quarta;140;0;25,32;48,16;25,00;46,29;26,43;42,79;25,50;45,36;24,10;49,70;21,66;10,30;25,00;44,09;25,81;49,33;24,20;47,30;19,00;749,30;73,00;4,00;40,00;14,10;34,12;34,12
Quarta;80;0;25,39;49,49;24,91;46,46;26,36;43,03;25,50;45,56;24,10;49,76;21,39;11,06;25,00;44,09;25,89;49,19;24,20;47,16;18,95;749,27;74,17;3,83;40,00;14,28;40,55;40,55
Quarta;80;0;25,39;48,77;24,87;46,67;26,29;43,16;25,46;45,73;24,16;55,23;21,53;11,06;25,00;44,06;25,89;48,79;24,20;47,09;18,90;749,23;75,33;3,67;40,00;14,47;18,17;18,17
Quarta;100;0;25,36;48,50;24,70;46,97;26,15;43,59;25,39;45,86;25,23;76,83;21,53;10,93;24,98;44,09;25,89;48,59;24,20;47,20;18,85;749,20;76,50;3,50;40,00;14,65;48,67;48,67
Quarta;110;0;25,29;48,50;24,50;47,48;26,04;44,07;25,39;46,13;25,75;83,75;21,26;11,46;24,94;44,09;25,89;48,98;24,20;47,20;18,80;749,17;77,67;3,33;40,00;14,83;49,08;49,08
Quarta;100;0;25,29;48,59;24,38;47,92;25,96;44,27;25,39;46,33;25,26;84,63;21,36;11,56;24,89;44,20;25,96;49,80;24,20;47,20;18,75;749,13;78,83;3,17;40,00;15,02;0,21;0,21
Quarta;100;0;25,23;48,66;24,31;48,18;26,00;44,50;25,39;46,53;25,07;85,30;20,89;12,72;24,89;44,25;26,00;50,50;24,13;47,26;18,70;749,10;80,00;3,00;40,00;15,20;30,89;30,89
Quarta;100;0;25,20;48,66;24,47;48,06;26,00;44,25;25,39;46,67;24,89;85,83;20,50;14,26;24,89;44,29;26,05;50,74;24,20;47,29;18,70;749,07;79,67;3,00;40,00;15,12;4,60;4,60
Quarta;100;0;25,20;48,59;24,50;47,86;26,00;44,20;25,32;46,70;24,82;83,77;20,89;14,40;24,89;44,37;26,10;51,06;24,20;47,29;18,70;749,03;79,33;3,00;40,00;15,03;41,38;41,38
Quarta;140;0;25,20;48,53;24,50;47,78;26,00;44,18;25,39;46,66;24,76;80,49;20,43;13,59;24,89;44,29;26,10;51,45;24,20;47,50;18,70;749,00;79,00;3,00;40,00;14,95;2,76;2,76
Quarta;90;0;25,20;48,53;24,48;47,66;26,00;44,09;25,32;46,53;24,82;80,97;18,63;17,63;24,85;44,14;26,10;51,62;24,20;47,50;18,70;748,97;78,67;3,00;40,00;14,87;44,75;44,75
Quarta;100;0;25,20;48,40;24,44;47,54;26,00;43,96;25,29;46,36;24,76;77,83;17,77;22,36;24,83;44,04;26,10;51,73;24,13;47,50;18,70;748,93;78,33;3,00;40,00;14,78;18,23;18,23
Quarta;90;0;25,13;48,40;24,39;47,54;26,00;43,90;25,29;46,29;24,63;74,89;17,10;27,49;24,76;44,06;26,16;52,13;24,13;47,56;18,70;748,90;78,00;3,00;40,00;14,70;7,48;7,48
Quarta;100;0;25,10;48,40;24,39;47,59;26,00;43,90;25,29;46,29;24,60;71,87;16,70;31,96;24,70;44,20;26,20;52,42;24,10;47,70;18,42;748,95;78,00;3,00;40,00;14,45;16,55;16,55
Quarta;90;0;25,10;48,29;24,30;47,65;26,00;43,90;25,29;46,21;24,53;69,73;16,33;35,60;24,70;44,25;26,20;52,53;24,04;47,72;18,13;749,00;78,00;3,00;40,00;14,20;31,30;31,30
Quarta;90;0;25,10;48,29;24,27;47,68;26,00;43,94;25,29;46,13;24,50;67,53;16,07;37,46;24,68;44,29;26,20;52,71;24,00;47,81;17,85;749,05;78,00;3,00;40,00;13,95;15,33;15,33
Quarta;100;0;25,10;48,29;24,20;47,69;25,91;43,53;25,25;46,09;24,43;65,66;15,70;39,06;24,60;44,25;26,28;53,58;24,00;47,90;17,57;749,10;78,00;3,00;40,00;13,70;21,89;21,89
Quarta;100;0;25,10;48,29;24,10;47,79;25,89;43,48;25,25;46,09;24,39;63,76;15,37;40,72;24,56;44,20;26,29;54,22;23,90;47,99;17,28;749,15;78,00;3,00;40,00;13,45;20,35;20,35
Quarta;110;10;25,07;48,29;24,10;47,85;25,89;43,43;25,23;46,05;24,32;62,70;15,13;42,03;24,50;44,20;26,33;54,67;23,89;48,00;17,00;749,20;78,00;3,00;40,00;13,20;19,00;19,00
Quarta;70;0;25,00;48,29;24,04;47,86;25,93;43,66;25,20;46,02;24,32;62,13;14,79;42,83;24,52;44,12;26,39;54,44;23,79;47,90;16,67;749,25;79,50;2,83;40,00;13,13;9,02;9,02
Quarta;60;0;25,00;48,26;24,00;47,90;26,00;43,90;25,20;45,90;24,32;62,19;14,57;45,16;24,60;43,90;26,46;54,33;23,83;47,94;16,33;749,30;81,00;2,67;40,00;13,07;1,79;1,79
Quarta;60;0;25,00;48,20;23,89;47,90;26,02;43,83;25,20;45,86;24,29;62,29;14,43;46,36;24,60;43,66;26,50;54,22;23,89;47,87;16,00;749,35;82,50;2,50;40,00;13,00;36,41;36,41
Quarta;50;0;25,00;48,16;23,83;47,90;26,10;43,79;25,20;45,74;24,36;62,43;14,33;48,53;24,61;43,54;26,41;53,68;23,89;47,68;15,67;749,40;84,00;2,33;40,00;12,93;30,63;30,63
Quarta;60;0;25,00;48,09;23,79;47,97;26,20;43,79;25,16;45,70;24,39;62,29;14,46;50,07;24,64;43,42;26,39;53,12;23,97;47,53;15,33;749,45;85,50;2,17;40,00;12,87;46,85;46,85
Quarta;60;0;25,00;48,06;23,74;48,09;26,25;43,79;25,16;45,67;24,32;62,23;14,53;51,30;24,60;43,29;26,37;52,93;23,93;47,36;15,00;749,50;87,00;2,00;40,00;12,80;2,96;2,96
Quarta;60;0;25,00;48,00;23,68;48,18;26,29;43,79;25,10;45,59;24,29;62,20;14,62;52,05;24,60;43,13;26,29;52,96;24,00;47,29;14,97;749,48;87,33;2,00;40,00;12,83;3,25;3,25
Quarta;50;0;25,00;48,00;23,60;48,09;26,36;43,79;25,13;45,59;24,29;61,97;14,69;52,43;24,60;43,09;26,31;53,24;24,00;47,24;14,93;749,47;87,67;2,00;40,00;12,87;35,44;35,44
Quarta;60;0;25,00;47,93;23,60;48,24;26,39;43,70;25,10;45,59;24,29;61,77;14,69;52,83;24,60;43,04;26,33;53,42;24,00;47,20;14,90;749,45;88,00;2,00;40,00;12,90;46,13;46,13
Quarta;60;0;24,89;47,90;23,54;48,29;26,39;43,73;25,10;45,59;24,29;61,33;14,69;53,03;24,60;43,00;26,37;53,57;24,00;47,20;14,87;749,43;88,33;2,00;40,00;12,93;10,96;10,96
Quarta;60;0;24,96;47,83;23,50;48,37;26,39;43,70;25,10;45,50;24,23;61,00;14,69;53,57;24,60;43,00;26,32;53,59;24,00;47,20;14,83;749,42;88,67;2,00;40,00;12,97;29,61;29,61
Quarta;60;0;24,89;47,79;23,47;48,48;26,42;43,70;25,10;45,54;24,20;60,56;14,63;53,90;24,60;43,00;26,35;54,20;24,00;47,20;14,80;749,40;89,00;2,00;40,00;13,00;1,78;1,78
Quarta;50;0;24,89;47,73;23,39;48,42;26,50;43,67;25,10;45,50;24,20;60,36;14,69;54,36;24,60;42,96;26,39;54,46;24,00;47,20;14,93;749,35;88,50;2,17;40,00;13,03;35,76;35,76
Quarta;60;0;24,89;47,70;23,39;48,50;26,50;43,59;25,10;45,56;24,20;60,03;14,69;54,56;24,60;42,94;26,39;54,50;24,00;47,16;15,07;749,30;88,00;2,33;40,00;13,07;20,61;20,61
Quarta;50;0;24,89;47,66;23,32;48,56;26,50;43,59;25,10;45,56;24,20;59,83;14,69;54,63;24,60;42,90;26,35;54,46;24,00;47,14;15,20;749,25;87,50;2,50;40,00;13,10;12,07;12,07
Quarta;70;0;24,89;47,59;23,29;48,63;26,52;43,54;25,10;45,59;24,13;59,66;14,76;55,16;24,60;42,90;26,29;54,32;24,00;47,20;15,33;749,20;87,00;2,67;40,00;13,13;14,90;14,90
Quarta;50;0;24,89;47,56;23,29;48,70;26,56;43,50;25,10;45,59;24,13;59,53;14,80;55,40;24,60;42,90;26,29;54,40;24,00;47,20;15,47;749,15;86,50;2,83;40,00;13,17;17,82;17,82
Quinta;60;0;24,89;47,50;23,26;48,70;26,56;43,50;25,10;45,59;24,17;59,36;14,71;55,37;24,60;42,90;26,29;54,50;24,00;47,20;15,60;749,10;86,00;3,00;40,00;13,20;28,76;28,76
Quinta;40;0;24,89;47,50;23,20;48,74;26,54;43,50;25,10;45,59;24,10;59,16;14,65;55,32;24,60;42,90;26,29;54,43;24,00;47,20;15,52;749,05;87,00;3,00;40,00;13,30;43,65;43,65
Quinta;50;0;24,89;47,50;23,20;48,79;26,54;43,50;25,02;45,50;24,10;58,97;14,42;54,88;24,60;42,90;26,29;54,40;24,00;47,20;15,43;749,00;88,00;3,00;40,00;13,40;49,59;49,59
Quinta;50;0;24,82;47,43;23,19;48,84;26,57;43,56;25,10;45,50;24,10;58,83;14,30;55,29;24,60;42,90;26,20;54,36;24,03;47,23;15,35;748,95;89,00;3,00;40,00;13,50;14,83;14,83
Quinta;60;0;24,82;47,43;23,10;48,92;26,60;43,55;25,02;45,50;24,10;58,76;14,24;55,51;24,60;42,86;26,20;54,16;24,04;47,33;15,27;748,90;90,00;3,00;40,00;13,60;48,66;48,66
Quinta;50;0;24,79;47,40;23,10;48,96;26,60;43,55;25,02;45,48;24,10;58,63;14,19;55,74;24,60;42,82;26,20;53,86;24,01;47,27;15,18;748,85;91,00;3,00;40,00;13,70;19,34;19,34
Quinta;60;0;24,79;47,33;23,10;49,00;26,57;43,50;25,00;45,40;24,10;58,47;14,19;55,91;24,60;42,79;26,20;53,66;24,06;47,25;15,10;748,80;92,00;3,00;40,00;13,80;0,68;0,68
Quinta;50;0;24,79;47,29;23,10;49,05;26,55;43,50;25,00;45,40;24,10;58,40;14,23;56,58;24,60;42,79;26,20;53,56;24,05;47,23;15,02;748,82;92,33;3,00;40,00;13,77;35,77;35,77
Quinta;60;0;24,79;47,29;23,08;49,09;26,60;43,55;25,00;45,40;24,10;58,29;14,35;56,83;24,60;42,79;26,20;53,50;24,07;47,23;14,93;748,83;92,67;3,00;40,00;13,73;19,74;19,74
Quinta;50;0;24,79;47,29;23,00;49,09;26,60;43,50;25,00;45,40;24,07;58,17;14,41;57,06;24,60;42,79;26,13;53,36;24,00;47,09;14,85;748,85;93,00;3,00;40,00;13,70;9,16;9,16
Quinta;70;0;24,79;47,29;23,00;49,13;26,60;43,50;25,00;45,40;24,00;57,93;14,54;57,23;24,60;42,79;26,20;53,23;24,04;47,14;14,77;748,87;93,33;3,00;40,00;13,67;10,42;10,42
Quinta;50;0;24,79;47,29;22,98;49,25;26,60;43,50;25,00;45,40;24,00;57,79;14,60;57,29;24,60;42,75;26,17;53,06;24,10;47,18;14,68;748,88;93,67;3,00;40,00;13,63;7,66;7,66
Quinta;60;0;24,79;47,29;22,93;49,29;26,60;43,50;25,00;45,40;24,00;57,73;14,60;57,29;24,60;42,79;26,17;53,00;24,03;47,09;14,60;748,90;94,00;3,00;40,00;13,60;34,07;34,07
Quinta;50;0;24,79;47,29;22,89;49,29;26,66;43,50;25,00;45,40;24,00;57,59;14,60;57,37;24,60;42,79;26,10;52,79;24,04;47,13;14,60;748,90;94,00;2,83;40,00;13,60;21,82;21,82
Quinta;60;0;24,79;47,29;22,89;49,40;26,64;43,44;25,00;45,40;24,00;57,59;14,60;57,50;24,60;42,79;26,10;52,73;24,09;47,09;14,60;748,90;94,00;2,67;40,00;13,60;2,13;2,13
Quinta;60;0;24,70;47,29;22,89;49,40;26,67;43,40;25,00;45,40;24,00;57,50;14,63;57,53;24,53;42,79;26,10;52,56;24,02;47,02;14,60;748,90;94,00;2,50;40,00;13,60;41,21;41,21
Quinta;60;0;24,70;47,29;22,89;49,40;26,70;43,40;25,00;45,40;24,00;57,43;14,65;57,66;24,60;42,73;26,10;52,50;24,03;47,03;14,60;748,90;94,00;2,33;40,00;13,60;16,52;16,52
Quinta;50;0;24,75;47,29;22,89;49,47;26,70;43,40;24,98;45,40;24,00;57,36;14,68;57,68;24,57;42,78;26,07;52,40;24,06;47,05;14,60;748,90;94,00;2,17;40,00;13,60;3,82;3,82
Quinta;60;0;24,70;47,29;22,89;49,50;26,70;43,40;24,94;45,40;24,00;57,29;14,71;57,72;24,60;42,79;26,07;52,33;24,06;47,05;14,60;748,90;94,00;2,00;40,00;13,60;44,57;44,57
Quinta;50;0;24,70;47,29;22,82;49,44;26,70;43,40;24,93;45,40;24,00;57,20;14,80;57,73;24,56;42,79;26,10;52,20;24,06;47,05;14,58;748,85;94,33;2,00;38,17;13,63;8,53;8,53
Quinta;50;0;24,70;47,29;22,83;49,54;26,70;43,40;24,95;45,40;24,00;57,20;14,80;57,74;24,50;42,79;26,03;52,20;24,03;47,05;14,57;748,80;94,67;2,00;36,33;13,67;43,01;43,01
Quinta;50;0;24,70;47,29;22,79;49,50;26,70;43,34;24,89;45,40;24,00;57,09;14,88;57,97;24,50;42,79;26,10;52,06;24,10;47,20;14,55;748,75;95,00;2,00;34,50;13,70;43,82;43,82
Quinta;50;0;24,63;47,23;22,79;49,59;26,70;43,29;24,89;45,40;24,00;57,03;14,89;58,00;24,53;42,79;26,03;52,00;24,07;47,17;14,53;748,70;95,33;2,00;32,67;13,73;4,47;4,47
Quinta;60;0;24,70;47,36;22,79;49,61;26,70;43,29;24,89;45,40;23,89;56,97;14,94;57,97;24,50;42,79;26,05;51,90;24,10;47,20;14,52;748,65;95,67;2,00;30,83;13,77;9,07;9,07
Quinta;50;0;24,67;47,26;22,79;49,70;26,70;43,32;24,89;45,42;23,89;56,90;15,00;58,00;24,53;42,84;26,07;51,90;24,10;47,17;14,50;748,60;96,00;2,00;29,00;13,80;23,88;23,88
Quinta;50;0;24,60;47,26;22,79;49,70;26,70;43,40;24,89;45,47;23,96;56,76;14,91;58,00;24,54;42,81;26,00;51,90;24,06;47,16;14,55;748,58;96,00;2,17;27,83;13,85;4,34;4,34
Quinta;50;0;24,60;47,29;22,79;49,70;26,70;43,40;24,89;45,40;23,89;56,70;14,96;58,00;24,50;42,90;26,00;51,79;24,04;47,09;14,60;748,57;96,00;2,33;26,67;13,90;26,12;26,12
Quinta;50;0;24,67;47,36;22,73;49,75;26,65;43,40;24,89;45,40;23,89;56,59;14,97;58,00;24,56;42,90;26,00;51,79;24,10;47,16;14,65;748,55;96,00;2,50;25,50;13,95;13,39;13,39
Quinta;50;0;24,60;47,29;22,79;49,79;26,70;43,40;24,89;45,40;23,89;56,53;14,89;57,92;24,53;42,90;26,00;51,79;24,10;47,12;14,70;748,53;96,00;2,67;24,33;14,00;32,52;32,52
Quinta;60;0;24,60;47,29;22,76;49,79;26,70;43,40;24,89;45,43;23,89;56,47;14,82;57,66;24,50;42,88;26,00;51,73;24,10;47,09;14,75;748,52;96,00;2,83;23,17;14,05;5,32;5,32
Quinta;60;0;24,60;47,29;22,73;49,79;26,70;43,44;24,89;45,50;23,89;56,40;14,65;57,32;24,50;42,79;26,00;51,70;24,06;47,09;14,80;748,50;96,00;3,00;22,00;14,10;0,92;0,92
Quinta;50;0;24,60;47,29;22,70;49,79;26,74;43,40;24,89;45,50;23,89;56,33;14,40;56,50;24,50;42,86;26,00;51,63;24,10;47,09;14,77;748,48;95,67;2,83;22,17;14,03;48,86;48,86
Quinta;60;0;24,60;47,29;22,70;49,71;26,71;43,40;24,89;45,46;23,89;56,20;14,15;55,96;24,50;42,79;25,93;51,23;24,06;47,05;14,73;748,47;95,33;2,67;22,33;13,97;37,11;37,11
Quinta;100;0;24,60;47,36;22,75;49,68;26,70;43,40;24,89;45,43;23,89;56,13;13,95;56,12;24,50;42,77;26,00;51,50;24,10;47,09;14,70;748,45;95,00;2,50;22,50;13,90;29,62;29,62
Quinta;70;0;24,60;47,53;22,76;49,76;26,70;43,30;24,89;45,40;23,89;56,06;13,83;56,50;24,50;42,70;25,89;50,97;24,10;47,24;14,67;748,43;94,67;2,33;22,67;13,83;2,71;2,71
Quinta;70;10;24,60;47,79;22,74;50,09;26,56;43,09;24,85;45,30;23,89;56,00;13,78;56,78;24,50;42,74;25,89;50,90;24,10;47,20;14,63;748,42;94,33;2,17;22,83;13,77;18,16;18,16
Quinta;320;0;24,70;47,97;22,79;50,01;26,44;43,09;24,84;45,24;23,89;55,56;13,77;57,19;24,50;42,85;25,89;50,66;24,10;47,30;14,60;748,40;94,00;2,00;23,00;13,70;3,95;3,95
Quinta;80;0;24,70;47,90;22,79;50,00;26,39;43,04;24,86;45,31;23,89;55,16;13,89;57,67;24,50;42,92;25,89;50,53;24,10;47,26;14,55;748,42;94,33;2,17;23,17;13,68;46,68;46,68
Quinta;60;0;24,70;47,90;22,86;50,04;26,36;43,00;24,85;45,36;23,89;54,83;14,12;58,12;24,50;43,03;25,89;50,43;24,10;47,20;14,50;748,43;94,67;2,33;23,33;13,67;36,79;36,79
Quinta;70;0;24,70;47,79;22,89;50,00;26,29;42,98;24,86;45,40;23,89;54,57;14,52;58,46;24,50;43,13;25,89;50,16;24,10;47,14;14,45;748,45;95,00;2,50;23,50;13,65;12,77;12,77
Quinta;60;0;24,70;47,79;22,98;49,99;26,23;42,97;24,83;45,44;23,89;54,33;14,92;58,53;24,50;43,25;25,79;49,86;24,08;47,07;14,40;748,47;95,33;2,67;23,67;13,63;34,43;34,43
Quinta;70;0;24,70;47,70;23,02;49,83;26,20;43,00;24,85;45,54;23,89;54,13;15,34;58,46;24,48;43,29;25,79;49,66;24,07;47,06;14,35;748,48;95,67;2,83;23,83;13,62;47,53;47,53
Quinta;70;0;24,76;47,70;23,10;49,79;26,14;43,00;24,79;45,50;23,89;53,97;15,47;57,98;24,47;43,37;25,79;49,47;24,10;47,09;14,30;748,50;96,00;3,00;24,00;13,60;3,07;3,07
Quinta;70;0;24,70;47,76;23,10;49,70;26,10;43,00;24,86;45,56;23,89;53,83;15,62;57,53;24,50;43,50;25,79;49,33;24,04;47,04;14,32;748,53;95,50;3,17;23,67;13,55;6,39;6,39
Quinta;80;0;24,70;47,76;23,10;49,70;26,10;43,00;24,79;45,59;23,89;53,70;15,72;57,09;24,50;43,52;25,79;49,10;24,02;47,02;14,33;748,57;95,00;3,33;23,33;13,50;4,75;4,75
Quinta;70;0;24,73;47,79;23,10;49,70;26,00;43,04;24,83;45,64;23,89;53,40;16,00;56,82;24,50;43,56;25,70;48,97;24,10;47,03;14,35;748,60;94,50;3,50;23,00;13,45;6,64;6,64
Quinta;70;0;24,79;47,86;23,10;49,70;26,00;43,11;24,82;45,67;23,89;53,30;16,22;56,60;24,50;43,67;25,70;48,77;24,00;47,13;14,37;748,63;94,00;3,67;22,67;13,40;8,56;8,56
Quinta;100;0;24,73;47,93;23,20;49,59;26,00;43,20;24,81;45,72;23,96;54,63;16,60;56,00;24,42;43,82;25,67;48,50;23,77;47,45;14,38;748,67;93,50;3,83;22,33;13,35;2,14;2,14
Quinta;410;0;24,79;48,00;23,25;49,52;26,00;43,20;24,86;45,69;23,89;54,13;17,00;54,77;24,39;44,00;25,60;48,43;23,68;47,83;14,40;748,70;93,00;4,00;22,00;13,30;21,41;21,41
Quinta;270;0;24,76;48,03;23,33;49,40;26,00;43,20;24,89;45,70;23,89;53,26;17,29;52,02;24,39;44,15;25,50;48,36;23,57;47,94;14,60;748,73;92,33;3,67;25,00;13,37;45,05;45,05
Quinta;60;0;24,76;48,16;23,60;49,40;26,00;43,20;24,86;45,64;23,79;52,93;17,47;51,14;24,39;44,52;25,50;48,36;23,46;48,33;14,80;748,77;91,67;3,33;28,00;13,43;32,21;32,21
Quinta;70;0;24,79;48,33;24,66;48,62;26,06;43,11;24,89;45,72;23,79;53,09;18,29;50,18;24,39;45,10;25,46;48,69;23,33;48,80;15,00;748,80;91,00;3,00;31,00;13,50;4,50;4,50
Quinta;80;0;24,79;48,40;25,41;46,68;26,10;43,09;24,97;45,69;23,79;53,26;19,14;43,39;24,39;45,05;25,39;49,03;23,35;49,06;15,20;748,83;90,33;2,67;34,00;13,57;5,47;5,47
Quinta;80;0;24,79;48,36;25,83;45,51;26,10;43,09;25,04;45,59;23,79;53,20;19,18;40,06;24,39;44,88;25,39;49,70;23,50;49,57;15,40;748,87;89,67;2,33;37,00;13,63;36,60;36,60
Quinta;40;0;24,79;48,36;26,67;44,20;26,00;43,49;25,17;45,46;23,79;53,26;19,65;37,00;24,39;44,77;25,32;49,76;23,60;50,21;15,60;748,90;89,00;2,00;40,00;13,70;19,12;19,12
Quinta;50;0;24,79;48,59;26,75;43,55;25,64;44,01;25,31;45,32;23,79;53,43;19,93;33,66;24,39;44,62;25,39;49,76;23,66;49,74;15,87;748,87;87,50;1,83;40,00;13,68;46,48;46,48
Quinta;70;0;24,79;48,66;26,67;43,91;25,37;44,80;25,39;45,12;23,79;53,43;20,03;32,64;24,39;44,50;25,32;49,57;23,72;49,40;16,13;748,83;86,00;1,67;40,00;13,67;37,45;37,45
Quinta;70;0;24,79;49,09;26,95;44,14;25,23;45,59;25,50;44,96;23,79;53,40;20,43;30,08;24,41;44,51;25,32;49,36;23,73;49,12;16,40;748,80;84,50;1,50;40,00;13,65;7,58;7,58
Quinta;90;0;24,70;49,60;27,14;44,46;25,16;46,33;25,60;44,84;23,79;53,47;20,63;28,62;24,46;44,58;25,39;49,23;23,79;49,20;16,67;748,77;83,00;1,33;40,00;13,63;7,17;7,17
Quinta;70;0;24,76;49,99;27,36;44,73;25,10;46,60;25,70;44,74;23,79;53,63;20,87;27,28;24,45;44,65;25,32;49,33;23,79;49,21;16,93;748,73;81,50;1,17;40,00;13,62;8,01;8,01
Quinta;60;0;24,79;50,36;27,39;44,38;25,12;46,86;25,73;44,62;23,79;53,76;21,12;26,53;24,43;44,67;25,32;49,40;23,79;49,28;17,20;748,70;80,00;1,00;40,00;13,60;35,16;35,16
Quinta;50;0;24,79;50,43;27,39;44,41;25,17;46,82;25,79;44,50;23,79;54,03;21,39;23,42;24,50;44,78;25,29;49,50;23,81;49,22;17,37;748,68;79,33;1,00;38,17;13,63;26,52;26,52
